name,id,parent_id,elevation,latitude,longitude
Pine Mountain,111837907,105897947.0,960,34.175, -84.754
Goose Egg Rock,118667475,111837907.0,"1,075",34.179, -84.752
Pine Log WMA,117036498,111837907.0,"1,361",34.278, -84.709
Pine Mountain Boulders,113393979,105897947.0,923,32.865, -84.854
Rabun Bald,117665180,105897947.0,"4,093",34.971, -83.299
Red Top Mountain Boulder,110950948,105897947.0,837,34.152, -84.715
Rocktown,106036120,105897947.0,"1,874",34.659, -85.39
Asphalt Boulders,106362165,106036120.0,,34.65, -85.392
Back Street Boulders,106036761,106036120.0,,34.659, -85.39
The Bads,108027985,106036120.0,,34.659, -85.39
Burst Area,109883382,106036120.0,"1,887",34.66, -85.393
Campus Punks,109614064,106036120.0,,34.659, -85.39
Chex Area,110076051,106036120.0,,34.65, -85.393
The Comet Boulder,106948496,106036120.0,,34.648, -85.392
The Croc Boulder,106338770,106036120.0,,34.659, -85.39
Drunken Barn Dance,118310851,106036120.0,"1,874",34.659, -85.39
The Dugout,108043101,106036120.0,,34.659, -85.39
The Front Corridor,106036178,106036120.0,,34.659, -85.39
Grape Ape,108063790,106036120.0,,34.659, -85.39
Great Roof,118058157,106036120.0,"1,874",34.659, -85.39
Helicopter Area,106338736,106036120.0,,34.659, -85.39
Hueco Simulator,106915010,106036120.0,20,34.649, -85.392
The Idiot Roof Area,116617016,106036120.0,"1,972",34.678, -85.396
Lab Rats Boulder,107950357,106036120.0,,34.659, -85.39
Lower Corridor,108548810,106036120.0,,34.659, -85.39
Lucky 7,113978721,106036120.0,"1,879",34.659, -85.392
The Orb,106036136,106036120.0,,34.659, -85.39
Police Brutality,108076227,106036120.0,,34.659, -85.39
Rock Shelter Front Area,118572839,106036120.0,"1,874",34.659, -85.39
Sherman Roof,106338718,106036120.0,,34.659, -85.39
Tao Boulder,108562541,106036120.0,"1,882",34.659, -85.392
Tombstone,119970423,106036120.0,"1,874",34.659, -85.39
TSRB,112893399,106036120.0,20,34.659, -85.392
Shaking Rock,107088730,105897947.0,653,33.867, -83.118
Brain Area,107089604,107088730.0,,33.867, -83.118
Front Line,107088734,107088730.0,,33.867, -83.118
Shaking Rock Block,107088830,107088730.0,,33.867, -83.118
Tallulah Gorge,105897996,105897947.0,"1,432",34.74, -83.393
Main Wall,105898038,105897996.0,,34.74, -83.393
Slab Area,106192759,105897996.0,,34.74, -83.393
Turtle,120015700,105897947.0,"1,523",34.73, -83.369
Waleska,112282419,105897947.0,991,34.344, -84.638
Woody Gap,117718253,105897947.0,"3,168",34.678, -84
Preacher's Rock Boulders,117718748,117718253.0,"3,591",34.687, -83.994
Yorkville Boulders,107658169,105897947.0,,33.715, -84.386
Zahnd Natural Area,111754617,105897947.0,"2,041",34.653, -85.473
