name,id,parent_id,elevation,latitude,longitude
The Fire Wall,107203542,105869138.0,"1,012",37.735, -83.643
Front Porch Wall,113540706,105869138.0,950,37.723, -83.632
"Great Arch, The",106773949,105869138.0,"1,068",37.735, -83.638
The Great Wall,106580245,105869138.0,"1,020",37.733, -83.638
Guide Wall,107204410,105869138.0,931,37.726, -83.63
The Hideout,106463618,105869138.0,"1,006",37.732, -83.637
Indy Wall,106123650,105869138.0,973,37.73, -83.635
Inner Sanctum,106128954,105869138.0,"1,005",37.732, -83.633
Ivory Tower,111757286,105869138.0,"1,046",37.731, -83.631
Johnny's Wall,106272456,105869138.0,"1,033",37.73, -83.632
Land Before Time Wall,106962289,105869138.0,913,37.724, -83.631
Midnight Surf,106586312,105869138.0,"1,044",37.732, -83.642
Persepolis,106603140,105869138.0,"1,023",37.73, -83.64
Practice Wall,106767074,105869138.0,985,37.728, -83.628
Recess Rock,113514576,105869138.0,952,37.725, -83.629
The Sanctuary,106128414,105869138.0,"1,076",37.731, -83.634
Shawnee Shelter,107860416,105869138.0,"1,034",37.735, -83.635
Slab City,106773966,105869138.0,"1,090",37.734, -83.641
The Solarium,105948269,105869138.0,"1,071",37.734, -83.639
South Side,111104328,105869138.0,950,37.72, -83.624
The Stadium,106059208,105869138.0,"1,006",37.732, -83.632
The Stronghold,111757270,105869138.0,"1,040",37.732, -83.631
Sunbeam Buttress,106915626,105869138.0,"1,028",37.735, -83.637
Sunnyside,106061912,105869138.0,970,37.723, -83.626
Tectonic Wall,106065458,105869138.0,"1,045",37.73, -83.632
Washboard Wall,106417255,105869138.0,"1,041",37.727, -83.629
Natural Bridge Region,118235464,105841134.0,737,37.784, -83.682
The Amusement Park,105869499,118235464.0,,37.784, -83.682
Beer Trailer Crag,108086113,118235464.0,"1,045",37.715, -83.667
Emerald City,105868026,118235464.0,964,37.752, -83.664
Friction Slab AKA Bulldog Boulder,106569392,118235464.0,839,37.764, -83.67
Global Village,105868030,118235464.0,"1,013",37.752, -83.657
Graining Fork Nature Preserve (a.k.a. Roadside Crag),105868013,118235464.0,876,37.733, -83.659
Gun Crag,105869150,118235464.0,"1,053",37.748, -83.669
Torrent Falls,105869141,118235464.0,941,37.72, -83.663
Whittleton Branch,105868055,118235464.0,"1,038",37.788, -83.659
The Zoo,105869144,118235464.0,"1,036",37.734, -83.662
Bird Cage Sector,111061995,105869144.0,"1,047",37.735, -83.662
The New Zoo,111061980,105869144.0,"1,031",37.735, -83.662
The Old Zoo,111061973,105869144.0,"1,023",37.734, -83.662
Northern Gorge,118235451,105841134.0,737,37.784, -83.682
Bee Branch,105868149,118235451.0,"1,245",37.891, -83.712
Blackburn Rock,105868146,118235451.0,886,37.876, -83.703
Board Wall,119037753,118235451.0,"1,044",37.894, -83.633
Camp Store Crag,107388627,118235451.0,982,37.812, -83.588
Chimney Top Rock,105869132,118235451.0,"1,048",37.822, -83.623
Clearcut Wall,107699090,118235451.0,"1,126",37.866, -83.666
Courthouse Rock,105868215,118235451.0,"1,195",37.842, -83.679
The Cove,118063997,118235451.0,"1,099",37.818, -83.674
Dip Wall,105868828,118235451.0,"1,170",37.893, -83.652
The Dome,118609201,118235451.0,"1,086",37.844, -83.656
Dunkan Rock,108437333,118235451.0,"1,015",37.844, -83.64
Eagle Point Buttress,105868819,118235451.0,973,37.826, -83.562
Eastern Sky Bridge Ridge,105868804,118235451.0,907,37.816, -83.581
Fortress Wall,105869125,118235451.0,"1,142",37.838, -83.647
Funk Rock City,105868795,118235451.0,916,37.803, -83.576
Half Moon Rock,105869135,118235451.0,"1,118",37.82, -83.622
Haystack Rock,105868208,118235451.0,"1,322",37.835, -83.676
The Heights (Bouldering),105883490,118235451.0,"1,276",37.798, -83.656
Hen's Nest Rock,106730354,118235451.0,995,37.823, -83.584
Indian Creek,106404791,118235451.0,"1,191",37.894, -83.637
Jazz Rock,105868834,118235451.0,"1,148",37.873, -83.668
Jewel Pinnacle,105869064,118235451.0,"1,054",37.832, -83.612
The Kentucky Wall,110529502,118235451.0,"1,240",37.894, -83.658
Left Flank,105868848,118235451.0,"1,122",37.814, -83.664
Long Wall,105867655,118235451.0,757,37.845, -83.669
Lost Ridge,107845035,118235451.0,"1,170",37.907, -83.643
Lower Sky Bridge Ridge,106973464,118235451.0,885,37.819, -83.576
Lower Small Wall,105874420,118235451.0,"1,051",37.821, -83.592
Lumpy Wall,105867986,118235451.0,"1,152",37.889, -83.636
Mariba Fork,107847971,118235451.0,"1,092",37.9, -83.572
Middle Small Wall,105891226,118235451.0,"1,081",37.824, -83.589
Military Wall,105868851,118235451.0,"1,107",37.816, -83.669
Minas Tirith,105867983,118235451.0,"1,117",37.875, -83.661
Moonshiner's Wall,108168979,118235451.0,971,37.821, -83.574
Muscle Beach,105868831,118235451.0,"1,113",37.874, -83.654
Bouldering area,105872865,105868831.0,"1,103",37.875, -83.655
Main Wall,105872868,105868831.0,"1,149",37.875, -83.654
Pebble Beach,105867978,118235451.0,"1,116",37.859, -83.672
Phantasia,105869128,118235451.0,"1,146",37.845, -83.644
Pinch Em Tight,105869067,118235451.0,"1,101",37.821, -83.631
Pistol Ridge,105868100,118235451.0,"1,147",37.863, -83.674
Princess Arch,117394378,118235451.0,961,37.828, -83.621
Purple Valley,105868825,118235451.0,"1,097",37.901, -83.638
Raven Rock,105919809,118235451.0,"1,172",37.836, -83.666
Rough Trail,118696381,118235451.0,"1,214",37.803, -83.611
See Rocks,105868233,118235451.0,"1,118",37.788, -83.746
Middle Rock,105868251,105868233.0,"1,119",37.788, -83.746
North Rock,105868247,105868233.0,"1,094",37.789, -83.747
South Rock,105868255,105868233.0,"1,072",37.787, -83.745
Shallow Boulder,110993279,118235451.0,792,37.827, -83.599
The Spring Wall,118609324,118235451.0,"1,143",37.816, -83.687
Staircase Wall,113715382,118235451.0,"1,154",37.847, -83.617
Symphony Wall,105917594,118235451.0,"1,158",37.874, -83.667
Tower Rock,105872607,118235451.0,909,37.828, -83.597
Tunnel Wall,109007449,118235451.0,"1,170",37.818, -83.678
Wall of Denial,105868816,118235451.0,"1,026",37.825, -83.548
Western Sky Bridge Ridge,105868801,118235451.0,"1,117",37.813, -83.586
Willie's Wall,105868841,118235451.0,"1,183",37.874, -83.664
Pendergrass-Murray Recreational Preserve (PMRP),106585368,105841134.0,917,37.648, -83.725
Bob Marley,106091151,106585368.0,"1,035",37.652, -83.723
The Bright Side,107873732,106585368.0,"1,160",37.682, -83.735
Bronaugh Wall,106782212,106585368.0,"1,077",37.654, -83.709
Chica Bonita Wall,106064908,106585368.0,"1,004",37.651, -83.722
Courtesy Wall,107304759,106585368.0,"1,045",37.652, -83.711
The Crossroads,106816777,106585368.0,"1,111",37.676, -83.733
Curbside,106124432,106585368.0,"1,006",37.651, -83.719
The Dark Side,106324386,106585368.0,"1,117",37.679, -83.738
Drive-By Crag,106081597,106585368.0,"1,051",37.653, -83.725
Far Side,106971701,106585368.0,"1,047",37.673, -83.735
The Gallery,106124262,106585368.0,"1,047",37.653, -83.718
The Getaway,114115534,106585368.0,"1,054",37.645, -83.723
Left Field,106849624,106585368.0,965,37.653, -83.716
The Mega Cave,113766751,106585368.0,992,37.617, -83.712
North 40,106124305,106585368.0,"1,049",37.652, -83.708
The Playground,106173997,106585368.0,"1,006",37.653, -83.715
Purgatory,106575822,106585368.0,"1,090",37.653, -83.707
Rival Wall,107132532,106585368.0,"1,034",37.652, -83.713
Shady Grove,106585413,106585368.0,"1,063",37.654, -83.714
The Ship Yard,110334742,106585368.0,"1,031",37.644, -83.722
The Shire,106885707,106585368.0,"1,034",37.652, -83.71
Solar Collector/Gold Coast,105874434,106585368.0,"1,139",37.678, -83.734
Throwback Crag,113805503,106585368.0,"1,156",37.652, -83.719
Velo Crag,109609520,106585368.0,958,37.646, -83.718
Volunteer Wall,106124276,106585368.0,"1,083",37.655, -83.717
What About Bob Wall,107132481,106585368.0,999,37.651, -83.715
Southern Region Crags (Miscellaneous),118244264,105841134.0,"1,099",37.956, -83.587
Mt. Olive Rock,106385143,118244264.0,"1,025",37.629, -83.77
The Oasis,118664427,118244264.0,"1,245",37.717, -83.709
River Bouldering,117063210,105868674.0,616,36.896, -86.406
The Nest,117063225,117063210.0,564,37.583, -86.462
Rockcastle River,111188533,105868674.0,855,37.147, -84.29
The Far Side,117645929,111188533.0,950,37.153, -84.286
Mind Funk Wall,119957887,111188533.0,983,37.149, -84.289
Pounder Branch,111189583,111188533.0,"1,048",37.081, -84.32
Second Hand Smoke,116795411,111188533.0,"1,006",37.148, -84.288
Turkey Creek,111188554,111188533.0,"1,012",37.064, -84.327
Stonecrest,107077561,105868674.0,897,37.674, -82.754
Western Kentucky,105869153,105868674.0,594,37.106, -87.657
Clifty Hollow,110048889,105869153.0,542,37.09, -86.617
Main Area,118739220,110048889.0,473,37.09, -86.617
Overhang Area,118739891,110048889.0,477,37.09, -86.617
Werewolf Area,118739212,110048889.0,486,37.09, -86.617
Hunter Bluff,110048853,105869153.0,550,37.143, -87.758
Camp 4 Overhang,111431515,110048853.0,564,37.142, -87.757
Flathead Wall,111431261,110048853.0,562,37.142, -87.758
Flathead Wall 2nd Level,111431378,110048853.0,570,37.142, -87.758
Flathead Wall 3rd Level,111431413,110048853.0,593,37.142, -87.757
Mid Bluff Cove,111430728,110048853.0,561,37.143, -87.758
Montana Wall,111431146,110048853.0,561,37.143, -87.758
Northend,111430611,110048853.0,533,37.143, -87.759
Park Wall,111430763,110048853.0,564,37.143, -87.758
Park Wall 2nd Level,111431131,110048853.0,593,37.143, -87.758
Raggae Rock,111431600,110048853.0,535,37.142, -87.757
Zion Boulder,111431552,110048853.0,561,37.142, -87.757
Mohawk Bluffs,113427060,105869153.0,656,37.159, -86.274
Nolin River Dam,110048430,105869153.0,527,37.274, -86.251
Dismal Rock,110048617,110048430.0,,37.274, -86.25
Turkey Foot,110048480,110048430.0,561,37.272, -86.254
Pilot Rock,105869156,105869153.0,,37.106, -87.657
Shanty Hollow,111988186,105869153.0,570,37.14, -86.387
Boat Launch Boulder,118775686,111988186.0,538,37.14, -86.387
Highball Area,118689823,111988186.0,538,37.14, -86.387
Vulture Area,118682345,111988186.0,538,37.14, -86.387
Waterfall Area,118689852,111988186.0,538,37.14, -86.387
Bulletproof Roof,118689862,118689852.0,538,37.14, -86.387
Slot Canyon,118689884,118689852.0,538,37.14, -86.387
