name,id,parent_id,elevation,latitude,longitude
Talus Boulder,106912889,112540800.0,,41.905, -71.435
Potato Boulder,117952938,105913161.0,228,41.901, -71.436
The Quarry Boulder,111404401,105913161.0,260,41.902, -71.437
Roadside Attraction,111495376,105913161.0,237,41.897, -71.432
Ship's Prow,106882671,105913161.0,230,41.896, -71.433
Sit Down area / Druid's Circle,106721481,105913161.0,254,41.903, -71.434
Backside Boulder,112549147,106721481.0,256,41.903, -71.434
Beehive Boulder,111598724,106721481.0,254,41.903, -71.434
Lower Boulders,111598771,106721481.0,248,41.903, -71.434
The Pedestal Boulder,108192909,106721481.0,252,41.903, -71.434
Shin Buster Boulder,112507321,106721481.0,256,41.903, -71.434
Layback Face,112507328,112507321.0,256,41.903, -71.434
Shin Buster Face,109611703,112507321.0,256,41.903, -71.434
Split Rock,108192955,106721481.0,256,41.903, -71.434
Street Side,111598744,106721481.0,254,41.903, -71.434
Slick 50 and Whale Area,112540776,105913161.0,212,41.895, -71.432
Captain Ahab Boulder,111495294,112540776.0,216,41.895, -71.432
The Gift,111495265,112540776.0,202,41.895, -71.432
Slick 50 Boulder,111243395,112540776.0,216,41.895, -71.432
The Whale Boulder,112540780,112540776.0,213,41.895, -71.432
Suicide Boulder,106890152,105913161.0,,41.897, -71.434
Summit / Pinnacle Boulders,106833047,105913161.0,,41.898, -71.434
The Pinnacle,106833050,106833047.0,,41.898, -71.434
Summit Boulders,106833053,106833047.0,,41.898, -71.434
Super Crack 2 Area,112512211,105913161.0,226,41.9, -71.429
Bowling Pin Boulder,112512224,112512211.0,226,41.9, -71.429
Bowling Pin Roof,112513471,112512211.0,226,41.9, -71.429
Easy Wall,112512268,112512211.0,226,41.9, -71.429
Loadies Slabs,112512274,112512211.0,228,41.9, -71.429
Stallion Boulder,112512230,112512211.0,226,41.9, -71.429
Super Crack 2,106886220,112512211.0,,41.9, -71.429
Upper Wall,112512234,112512211.0,226,41.9, -71.429
Vatican,112512264,112512211.0,239,41.9, -71.429
Super Crack I Area,114087227,105913161.0,246,41.902, -71.431
Tomato Boulder,107696329,105913161.0,278,41.898, -71.433
The Tombstone,106705264,105913161.0,,41.895, -71.437
Triangle Boulder,111495406,105913161.0,223,41.897, -71.432
Try Again Boulder,106666184,105913161.0,215,41.896, -71.432
Tuolumne Boulder,106886446,105913161.0,,41.898, -71.434
Upper Try Again,113935202,105913161.0,237,41.896, -71.431
Warm Up Area aka The Tomato Overhangs / Mack'sTraverse,106666234,105913161.0,225,41.898, -71.434
Iron Cross Boulder,106666245,106666234.0,,41.898, -71.434
Lilypad Boulders,107310085,106666234.0,,41.898, -71.434
Mack's traverse,106699232,106666234.0,,41.898, -71.434
Ridiculous Linkups and Eliminates,116569290,106666234.0,224,41.898, -71.434
Warm Up Cave,106732311,106666234.0,234,41.898, -71.434
Warmup 2.0,119478370,106666234.0,225,41.898, -71.434
Yosemite Boulder,106834295,105913161.0,276,41.902, -71.437
Narragansett,112494723,106842810.0,48,41.461, -71.442
Bass Rock,113887632,112494723.0,7,41.405, -71.456
Overhang,114499547,113887632.0,7,41.405, -71.456
Slabs,114499550,113887632.0,12,41.405, -71.456
Tidal Traverses,114779929,113887632.0,9,41.405, -71.456
Black Point,106882710,112494723.0,2,41.398, -71.462
Hazard Rock,112447394,112494723.0,8,41.414, -71.453
Newtown Rock,119348041,112494723.0,10,41.41, -71.454
Pettaquamscutt Rock,108856632,112494723.0,104,41.471, -71.454
White Point,112068931,112494723.0,12,41.402, -71.462
Rockville,107478711,106842810.0,331,41.506, -71.765
Blue Pond Boulders,107481326,107478711.0,193,41.504, -71.752
Arete Boulder,107481370,107481326.0,,41.504, -71.752
Bird boulder,114374418,107481326.0,193,41.504, -71.752
Main Wall,107481365,107481326.0,,41.504, -71.752
Sean Timothy Gilman Boulder,111819174,107481326.0,143,41.5, -71.75
Steep Boulder,107481381,107481326.0,,41.504, -71.752
Walk the Line Boulder,107481330,107481326.0,,41.504, -71.752
Deception Boulder,106896047,107478711.0,366,41.506, -71.77
Parking Lot Boulder,107481519,107478711.0,,41.506, -71.765
Roadside Boulder,107481566,107478711.0,316,41.506, -71.762
Stubtown Rd. Boulders,106896036,107478711.0,198,41.5, -71.761
Clamshell Boulder,106896075,106896036.0,199,41.503, -71.761
The Forgotten Boulder,106896067,106896036.0,,41.5, -71.761
The Grain Boulder,107481231,106896036.0,194,41.503, -71.761
Midden Boulder,106896054,106896036.0,277,41.5, -71.768
Yellow Dot Trail Boulders (From Longpond),118573962,107478711.0,292,41.504, -71.763
Rocky Point,111259332,106842810.0,29,41.691, -71.368
Bay View,112274708,111259332.0,34,41.694, -71.367
Black and Blue Area,111341431,111259332.0,34,41.689, -71.369
Caves and Troll Toll,111341222,111259332.0,26,41.689, -71.369
Dark Side,111345419,111341222.0,27,41.689, -71.369
Large Cave,111341227,111341222.0,27,41.689, -71.369
Small Cave,111341333,111341222.0,28,41.689, -71.369
Troll Toll,111341341,111341222.0,28,41.689, -71.369
Puddingstone Heights,112330988,111259332.0,39,41.691, -71.37
The Corkscrew Boulder,112464075,112330988.0,88,41.692, -71.37
The Flume Arete,112463465,112330988.0,102,41.692, -71.37
Fudge Sharpsicle Boulder,112389286,112330988.0,10,41.603, -71.295
Vulture Roost,113244629,112330988.0,57,41.693, -71.37
Wildcat,112465678,112330988.0,51,41.692, -71.37
Railroad Area,111340860,111259332.0,24,41.689, -71.369
Boulder 1,111340866,111340860.0,24,41.689, -71.369
Buttcrack Wall and Overhang,111341141,111340860.0,32,41.689, -71.369
Coffee Milk Boulder,112317204,111340860.0,27,41.689, -71.369
Frisbee Boulder,116699782,111340860.0,26,41.689, -71.369
Shore Dinner Area,112479811,111259332.0,12,41.69, -71.369
Cherrystone Boulder,115337322,112479811.0,6,41.693, -71.407
Yo Yo Boulder,115337319,112479811.0,17,41.692, -71.407
Sky Line Area,112407201,111259332.0,69,41.69, -71.369
Social Distancing Boulder,118822552,111259332.0,31,41.69, -71.37
You must be this tall boulder,112389992,111259332.0,46,41.691, -71.369
Zeezus Wall,111341468,111259332.0,26,41.689, -71.369
Zeezus wall prows,111509085,111259332.0,33,41.689, -71.369
Rome Point,108786696,106842810.0,40,41.537, -71.437
Boulder 1,108786700,108786696.0,,41.541, -71.433
Boulder 2,108786708,108786696.0,,41.542, -71.431
Corona Boulder,118701787,108786696.0,14,41.543, -71.434
Snake Den,106845339,106842810.0,273,41.853, -71.531
The Bulge (Crag 6),111877617,106845339.0,311,41.849, -71.528
Crag  1,111877597,106845339.0,326,41.854, -71.531
Crag 2,111877601,106845339.0,315,41.854, -71.531
Crag 5,111877614,106845339.0,298,41.85, -71.529
Crag 9,111889890,106845339.0,15,41.852, -71.533
The Quarry,112450849,106845339.0,284,41.848, -71.534
Rattlesnake (Crag 3),111877605,106845339.0,310,41.853, -71.531
Snake Den South,107317726,106845339.0,397,41.833, -71.535
Belfield Road Boulders,107317734,107317726.0,281,41.837, -71.527
