name,id,parent_id,elevation,latitude,longitude
Bambi's Mom Boulder,119230276,119285969.0,"3,769",45.311, -113.906
Carmen View Boulder,119325239,119285969.0,"5,420",45.271, -113.938
Cookie Jar Boulder,119325485,119285969.0,"5,872",45.281, -113.946
Four Brothers Boulder,119325363,119285969.0,"5,905",45.285, -113.949
Peña Boulder,119281583,119285969.0,"5,245",45.217, -113.943
Third Dimension,119406728,119285969.0,"5,975",45.282, -113.948
The Sawtooth Range,105905571,112960905.0,"6,560",44.149, -114.918
Baron Spire aka Old Smoothie,106072783,105905571.0,"9,837",44.085, -115.044
Chipmunk Perch,108308636,105905571.0,"9,900",44.06, -114.981
Cirque Lake Peak (Central Tower),111989507,105905571.0,"10,210",44.078, -115.052
El Capitan,110692736,105905571.0,"9,901",43.941, -114.935
The Elephant's Perch,105905689,105905571.0,"8,634",44.069, -114.974
Finger of Fate,106531475,105905571.0,"9,760",44.026, -114.962
Grand Mogul,111888691,105905571.0,"9,733",44.08, -114.96
Horstmann Peak,112267178,105905571.0,"9,884",44.114, -115.001
Mount Heyburn,118786839,105905571.0,"9,591",44.101, -114.976
Mt. Ne'er-do-well,106072708,105905571.0,"9,211",44.149, -114.918
Super Slab,109455436,105905571.0,"7,429",44.085, -114.978
The Tusk,117836194,105905571.0,"8,681",44.067, -114.972
Warbonnet Peak,110776958,105905571.0,"10,210",44.08, -115.054
The. Old sawmill slabs,112190826,112960905.0,"5,500",44.263, -114.44
The towers at 202,112208655,112960905.0,"6,000",44.267, -114.74
"Trail Creek - Sun Valley, Idaho",107222138,112960905.0,"7,486",43.807, -114.258
Angry Youth Crag,118792556,107222138.0,"7,561",43.806, -114.255
Muscle Beach,118792601,107222138.0,"7,594",43.808, -114.258
Red Arete,118792631,107222138.0,"7,610",43.807, -114.258
Roadside Crag,118792673,107222138.0,"7,482",43.807, -114.259
Yankee Fork Crag,112148273,112960905.0,"6,400",44.284, -114.727
Yellow Pine to Big Creek,109447726,112960905.0,"8,000",45.132, -115.322
Quator Lake,109447762,109447726.0,"8,500",45.043, -115.424
East Idaho,112960946,105708958.0,"5,158",43.097, -112.209
Arcane,115167144,112960946.0,"5,226",43.616, -111.54
Lower Ledge,115167170,115167144.0,"5,226",43.616, -111.54
Upper Ledge,115168075,115167144.0,"5,226",43.616, -111.54
Badger Creek Boulders,108150097,112960946.0,"6,194",43.864, -111.15
Badger Boulder,119748615,108150097.0,"6,206",43.863, -111.151
The Cave,108152168,108150097.0,"6,204",43.863, -111.152
The Cube,119748641,108150097.0,"6,237",43.864, -111.151
The Curator,108152182,108150097.0,"6,240",43.863, -111.152
Free Bluff,119748357,108150097.0,"6,248",43.864, -111.151
Gunk Bluff,119777867,108150097.0,"6,249",43.863, -111.151
Happy Meal Boulder,119748559,108150097.0,"6,228",43.864, -111.15
The Tower,108152150,108150097.0,"6,218",43.864, -111.15
Bloomington Lake,114791159,112960946.0,"8,196",42.145, -111.576
Amphitheater Boulders,114791249,114791159.0,"8,406",42.144, -111.573
Bloom Boulders,114791253,114791159.0,"8,314",42.144, -111.578
Lakeside Boulders,114791335,114791159.0,"8,207",42.144, -111.574
