name,id,parent_id,elevation,latitude,longitude
Wolf Butte,112568397,115965598.0,"4,913",47.138, -110.499
The atrium,112568409,112568397.0,"4,941",47.138, -110.499
The grave yard,112568735,112568397.0,"4,987",47.133, -110.493
South Central Region,115965491,105907492.0,"4,370",45.536, -109.337
Beartooth Mountains,111799892,115965491.0,"12,800",45.164, -109.808
Beartooth Pass,109090912,111799892.0,"10,553",44.969, -109.46
East Rosebud,119625075,111799892.0,"6,216",45.198, -109.643
The Doublets,113553776,119625075.0,"8,690",45.165, -109.637
Upper Doublet,113553808,113553776.0,"9,033",45.164, -109.636
East Rosebud Ice Climbing,106213724,119625075.0,"6,218",45.196, -109.643
East Rosebud Towers,114381330,119625075.0,"6,384",45.222, -109.629
Double Book,114381620,114381330.0,"6,140",45.222, -109.627
Rosina's Tower,114807926,114381330.0,"6,474",45.221, -109.631
Tower of Poor Rock,114381348,114381330.0,"6,587",45.225, -109.626
Granite Peak,106923986,111799892.0,"12,799",45.164, -109.808
Hell Roaring Plateau,107786902,111799892.0,"9,833",45.039, -109.452
Mt. Hole in the Wall,117900784,111799892.0,"10,583",45.18, -109.739
Stillwater River Canyon,110968030,111799892.0,"5,192",45.351, -109.903
Whitetail Peak,116076413,111799892.0,"12,118",45.089, -109.588
Benbow Road,115327071,115965491.0,"6,746",45.387, -109.782
Billings Rimrocks,106909086,115965491.0,"3,751",45.807, -108.595
17th St/Watertower,113665089,106909086.0,"3,557",45.803, -108.559
Gregory,107452461,106909086.0,"3,627",45.803, -108.588
Meyers Trail,107572656,106909086.0,,45.807, -108.595
Phipps Park,107978805,106909086.0,"3,501",45.816, -108.688
Rockwood Circle,107453864,106909086.0,,45.807, -108.595
Zimmerman Park,108126430,106909086.0,,45.807, -108.595
Washer Wall Area,113432811,108126430.0,"3,749",45.805, -108.606
Zimmerman Trail,107495640,106909086.0,,45.807, -108.595
Cooke City,106360004,115965491.0,"8,400",45.022, -109.934
Mile 18,111796759,115965491.0,"6,216",45.328, -110.23
Natural Bridge and Falls,107524256,115965491.0,"3,800",45.55, -110.208
Antiquities Wall,108074647,107524256.0,,45.55, -110.203
Blueberry Wall,111805450,107524256.0,"5,253",45.548, -110.203
the Forest Boulders,112858282,107524256.0,"5,283",45.542, -110.216
The Foyer,107524276,107524256.0,"5,133",45.549, -110.205
GreyStone Wall,114456396,107524256.0,"5,163",45.549, -110.205
The Hangover Boulder,118688709,107524256.0,"5,185",45.547, -110.208
Porcelain Wall,108117420,107524256.0,,45.549, -110.205
Shipwreck Rock,108070317,107524256.0,,45.549, -110.205
The Solarium,114310300,107524256.0,"4,979",45.55, -110.204
The Ovens,107215946,115965491.0,"6,275",45.157, -109.309
Red Lodge,114381256,115965491.0,"6,273",45.16, -109.304
Headstrong Buttress,114381268,114381256.0,"7,254",45.09, -109.357
Ying Yang Walls,114381288,114381256.0,"6,571",45.09, -109.327
Southwest Region,115965533,105907492.0,"4,781",46.074, -111.861
Anaconda Range,119031158,115965533.0,"10,427",45.964, -113.395
Warren Peak,119031175,119031158.0,"10,412",45.986, -113.46
Barretts,106535309,115965533.0,"5,255",45.131, -112.74
Barretts Main Face,106536051,106535309.0,,45.131, -112.74
Pinnacle,106536030,106535309.0,,45.131, -112.74
Bear Canyon,106624807,115965533.0,"5,566",45.606, -110.917
Lower Bear Canyon,118844923,106624807.0,"5,634",45.605, -110.916
Batman and Robin Slab,107756996,118844923.0,"5,650",45.605, -110.915
BOLs Wall,118604086,118844923.0,"5,833",45.606, -110.914
Boundary Line Fin,109822609,118844923.0,"5,701",45.608, -110.919
The Prow,107757004,118844923.0,"5,650",45.605, -110.915
Under The Sea Wall,107756993,118844923.0,"5,681",45.605, -110.915
Upper Prow,108264848,118844923.0,,45.606, -110.917
New World Gulch Bouldering,115337264,106624807.0,"5,398",45.609, -110.924
Moonshine Boulder,115337358,115337264.0,"5,874",45.598, -110.936
Upper Bear Canyon,118844932,106624807.0,"5,786",45.599, -110.91
Ant Wall,108265323,118844932.0,"5,954",45.6, -110.91
Hidden Spire Area,113157134,118844932.0,"6,058",45.599, -110.908
Lower Tsunami Area,113157107,118844932.0,"5,970",45.599, -110.909
Tsunami Area,112850578,118844932.0,"6,034",45.599, -110.909
Yogi Bear Spire,113157074,118844932.0,"5,964",45.599, -110.909
Big Bear Canyon (the BBC),113412227,115965533.0,"6,563",45.5, -111.098
South Jersey Shore,113412279,113412227.0,"6,876",45.502, -111.094
Big Belt Mountains,107984916,115965533.0,"4,368",46.65, -111.595
Avalanche Gulch,107984946,107984916.0,"4,176",46.633, -111.567
Africa,108143656,107984946.0,"4,397",46.635, -111.562
The Alien,108143592,107984946.0,"4,288",46.634, -111.565
