name,id,parent_id,elevation,latitude,longitude
Angel Flight Buttress,109885724,107550187.0,"2,792",44.367, -121.146
Follies of the Youth Block,109885731,107550187.0,"2,789",44.367, -121.146
Spiderman Buttress,105793916,105788989.0,"3,138",44.368, -121.145
Mesa Verde Wall,105801745,105788989.0,200,44.369, -121.144
Pleasure Palace,105803515,105788989.0,100,44.369, -121.143
Diamonds and Rust Buttress,116512573,105788989.0,"3,003",44.37, -121.144
Monkey Face,105791048,105788989.0,"2,932",44.371, -121.144
Kiss of the Lepers Buttress,105852647,105788989.0,"3,051",44.372, -121.143
Mendenhall Ridge,105892157,105788989.0,,44.366, -121.143
Red Wall,105790347,105788989.0,"3,008",44.37, -121.139
Easy's Playhouse,105864753,105788989.0,"3,172",44.37, -121.14
Monument Area,107966868,105788989.0,"2,634",44.373, -121.138
Cajun Cliff,116252500,107966868.0,"2,867",44.373, -121.14
Victoria Tower,109575768,107966868.0,"2,759",44.375, -121.14
London Tower,112126179,107966868.0,"2,755",44.376, -121.139
Big Ben Tower,107966886,107966868.0,"2,915",44.376, -121.138
Little Three Finger Jack,117667797,107966868.0,"2,784",44.376, -121.137
Puddy's Tower,113289846,107966868.0,"2,977",44.376, -121.136
The Monument,108328542,107966868.0,"2,701",44.376, -121.135
Cornerstone Buttress,117271129,108328542.0,"2,835",44.376, -121.135
The Hank Collins Memorial Wall,111226570,108328542.0,"2,761",44.376, -121.135
The Monument Base Area,108398841,108328542.0,"2,951",44.376, -121.135
The Nugget,116252573,108328542.0,"2,651",44.375, -121.135
The Pound,116083072,108328542.0,"2,742",44.376, -121.134
Southeast Face,118006200,108328542.0,"3,067",44.376, -121.134
Anglin's Buttress,112374633,107966868.0,"3,169",44.376, -121.134
Staender Ridge,105819648,105788989.0,"3,264",44.374, -121.129
Adit Rock,105843062,105819648.0,"3,060",44.373, -121.13
Independence Tower,105843078,105819648.0,,44.374, -121.13
The Mole,105843071,105819648.0,,44.374, -121.13
Bette's Needle,105843019,105819648.0,,44.374, -121.129
Staender Summit,105843050,105819648.0,,44.375, -121.129
