name,id,parent_id,elevation,latitude,longitude
Chapel Pond Bouldering,111334237,105912143.0,"1,712",44.136, -73.742
Gateway,111334337,111334237.0,"1,712",44.136, -73.742
Chapel Pond Slab,105910387,105912143.0,"1,719",44.136, -73.743
Cheap Date,119225503,105912143.0,"1,895",44.137, -73.746
The Creature Wall,106058795,105912143.0,"1,848",44.141, -73.743
Emperor Slab,114504278,105912143.0,"2,054",44.134, -73.743
Flexible Flier Wall,115142068,105912143.0,"1,905",44.141, -73.743
Jewels and Gems,105986250,105912143.0,"1,690",44.136, -73.74
The King Wall,105972745,105912143.0,"2,301",44.132, -73.744
Lower Washbowl Cliffs,107365253,105912143.0,"1,634",44.145, -73.751
Martini Wall,111085358,105912143.0,"1,806",44.138, -73.748
Ranney Cliff,119484334,105912143.0,"1,320",44.178, -73.777
Roaring Brook Falls,109090265,105912143.0,500,44.15, -73.767
Serac Wall,117926749,105912143.0,"1,734",44.138, -73.743
Shipton's Arete,107207918,105912143.0,"1,703",44.138, -73.747
Spanky's Area,106523759,105912143.0,"1,772",44.128, -73.723
Birch Wall,106523766,106523759.0,"1,788",44.129, -73.724
Nestle Wall,106907174,106523759.0,230,44.129, -73.725
Sunshine City,106768280,106523759.0,"1,590",44.127, -73.724
The Spider's Web,106001586,105912143.0,"1,861",44.145, -73.751
Tanager Face,107208026,105912143.0,"1,865",44.137, -73.746
Tilman's Arete,106819556,105912143.0,"1,717",44.138, -73.747
Upper Washbowl Cliff,106181772,105912143.0,"2,201",44.143, -73.744
Washbowl Pond,112499477,105912143.0,"2,299",44.143, -73.74
Banana Belt,112499484,112499477.0,"2,421",44.145, -73.74
Future Wall,112499588,112499477.0,"2,460",44.145, -73.741
Whitewater Walls,106856750,105912143.0,"1,543",44.112, -73.703
Keene Region,105984794,105910378.0,831,44.256, -73.792
The Barkeater Cliff,106049519,105984794.0,"2,076",44.257, -73.863
Cascade Cliff,107862597,105984794.0,"2,323",44.226, -73.871
Hurricane Crag,106197341,105984794.0,"2,098",44.215, -73.699
Little Crow Mountain,113501427,105984794.0,984,44.257, -73.783
Citrus Wall,113501431,113501427.0,"2,382",44.264, -73.75
Owls Head Mountain,107894353,105984794.0,"2,812",44.248, -73.823
Pitchoff Chimney Cliff,105984807,105984794.0,"2,054",44.236, -73.864
Pitchoff Ridge Domes,112158965,105984794.0,"2,200",44.248, -73.855
Spruce Hill Crag,107806484,105984794.0,"1,824",44.213, -73.698
Typhoon Wall,106403946,105984794.0,"1,960",44.215, -73.7
UFO Wall,109090148,105984794.0,120,44.223, -73.874
Wilmington Region,109476923,105910378.0,"1,036",44.39, -73.822
Bear Den,107880023,109476923.0,"2,306",44.365, -73.865
Beaver Brook,111973143,109476923.0,"1,310",44.365, -73.81
Cloudspin Cliff,119312456,109476923.0,"1,751",44.346, -73.862
Cobble Cliff,114421587,109476923.0,"1,994",44.291, -73.963
High Falls Crag,119519069,109476923.0,"1,590",44.339, -73.892
Moss Cliff,105871061,109476923.0,"2,238",44.34, -73.9
Notch Mountain,114808095,109476923.0,"1,941",44.336, -73.897
Polar Soldier Wall,111945526,109476923.0,"1,932",44.363, -73.864
High Peaks Region,106057010,105910378.0,"2,802",44.171, -74.099
Algonquin,110183132,106057010.0,"5,113",44.144, -73.987
Avalanche Mountain,108006354,106057010.0,"3,809",44.136, -73.969
Big Slide Mtn.,106057130,106057010.0,"4,240",44.182, -73.871
Boquet River Crags,110465246,106057010.0,"1,603",44.114, -73.716
Shark Fin Cliff,110465271,110465246.0,"2,162",44.117, -73.745
Cascade Mountain,107717455,106057010.0,"4,077",44.219, -73.86
The Courthouse,106486827,106057010.0,"2,718",44.177, -73.844
Dix Mtn.,109379508,106057010.0,"4,839",44.082, -73.786
Giant Mountain,106719980,106057010.0,"4,626",44.161, -73.72
Gothics,106057854,106057010.0,"4,736",44.126, -73.859
Mt Colden,106066089,106057010.0,"4,714",44.128, -73.96
Noonmark Mountain,106153892,106057010.0,"3,556",44.125, -73.787
Panther Gorge,109235496,106057010.0,"3,866",44.113, -73.907
Porter Mountain,111991573,106057010.0,"2,800",44.208, -73.828
Pyramid Peak,112213827,106057010.0,"4,000",44.12, -73.857
Ragged Mountain,112080014,106057010.0,"2,115",43.961, -73.863
Rooster Comb Mtn,107889395,106057010.0,"2,762",44.172, -73.812
Valleyland,110508114,106057010.0,"1,803",44.185, -73.825
Far-out Land,110508288,110508114.0,"1,953",44.176, -73.836
Hilltop Drive,110508140,110508114.0,"1,828",44.188, -73.823
